,City,quadrat,species,TraitName,value
1935,Vancouver,1,Typha angustifolia,SLA,6.97
1936,Vancouver,1,Typha latifolia,SLA,10.09537329
1937,Vancouver,1,Ulex europaeus,SLA,10.00957929
1938,Vancouver,1,Ulmus minor,SLA,23.82953719
1939,Vancouver,1,Ulmus pumila,SLA,9.725793213
1940,Vancouver,1,Urtica dioica,SLA,28.71753214
1941,Vancouver,1,Urtica urens,SLA,21
1942,Vancouver,1,Vaccaria hispanica,SLA,30.24034673
1943,Vancouver,1,Vaccinium corymbosum,SLA,19.59067596
1944,Vancouver,1,Vaccinium oxycoccos,SLA,9.705370688
1945,Vancouver,1,Vaccinium uliginosum,SLA,15.90089192
1946,Vancouver,1,Verbena bracteata,SLA,19.36275308
1947,Vancouver,1,Verbena hastata,SLA,21.82568976
1948,Vancouver,1,Veronica arvensis,SLA,27.55216667
1949,Vancouver,1,Veronica chamaedrys,SLA,30.96202691
1950,Vancouver,1,Veronica filiformis,SLA,35.925
1951,Vancouver,1,Veronica scutellata,SLA,51.7
1952,Vancouver,1,Veronica serpyllifolia,SLA,23.1
1953,Vancouver,1,Veronica spicata,SLA,7.4
1954,Vancouver,1,Viburnum lantana,SLA,22.21130847
1955,Vancouver,1,Viburnum opulus,SLA,19.51662167
1956,Vancouver,1,Viburnum sargentii,SLA,29.22802206
1957,Vancouver,1,Viburnum tinus,SLA,9.004383111
1958,Vancouver,1,Vicia americana,SLA,21.245756
1959,Vancouver,1,Vicia cracca,SLA,24.82200746
1960,Vancouver,1,Vinca major,SLA,13.1
1961,Vancouver,1,Vinca minor,SLA,24.7
1962,Vancouver,1,Viola palustris,SLA,37.00058824
1963,Vancouver,1,Viola riviniana,SLA,30.78553076
1964,Vancouver,1,Viola sororia,SLA,15.98593006
1965,Vancouver,1,Viola tricolor,SLA,28.33
1966,Vancouver,1,Vitis vinifera,SLA,32.2345177
1967,Vancouver,1,Vulpia bromoides,SLA,20.86
1968,Vancouver,1,Vulpia myuros,SLA,22.38333333
1969,Vancouver,2,Diphasiastrum alpinum,SLA,13.565
1970,Vancouver,3,Digitalis purpurea,SLA,23.32818182
1971,Vancouver,3,Dryopteris expansa,SLA,23.67
1972,Vancouver,3,Epilobium angustifolium,SLA,18.08406483
1973,Vancouver,3,Equisetum hyemale,SLA,23.83129898
1974,Vancouver,3,Galium triflorum,SLA,35.71428571
1975,Vancouver,3,Geranium robertianum,SLA,25.98467012
1976,Vancouver,3,Gymnocarpium dryopteris,SLA,57.82749548
1977,Vancouver,3,Heracleum sphondylium,SLA,21.38319208
1978,Vancouver,3,Holodiscus discolor,SLA,30.856
1979,Vancouver,3,Hypericum perforatum,SLA,25.84784317
1980,Vancouver,3,Impatiens glandulifera,SLA,38.3
1981,Vancouver,3,Menyanthes trifoliata,SLA,24.33076923
1982,Vancouver,3,Pinus contorta,SLA,11.78
1983,Vancouver,3,Plantago major,SLA,19.21753432
1984,Vancouver,3,Prunella vulgaris,SLA,25.81820369
1985,Vancouver,3,Prunus emarginata,SLA,15.03080141
1986,Vancouver,3,Pseudotsuga menziesii,SLA,4.784583951
1987,Vancouver,3,Pteridium aquilinum,SLA,29.83498362
1988,Vancouver,3,Ranunculus repens,SLA,26.03352496
1989,Vancouver,3,Rubus parviflorus,SLA,44.936
1990,Vancouver,3,Rubus ursinus,SLA,28.919
1991,Vancouver,3,Rumex acetosella,SLA,21.91769484
1992,Vancouver,3,Sambucus racemosa,SLA,23.65514722
1993,Vancouver,3,Solidago rugosa,SLA,27.87812702
1994,Vancouver,3,Tanacetum vulgare,SLA,21.21383109
1995,Vancouver,3,Trifolium dubium,SLA,27.26133333
1996,Vancouver,3,Trifolium pratense,SLA,23.99781398
1997,Vancouver,3,Trifolium repens,SLA,31.33099229
1998,Vancouver,3,Veronica officinalis,SLA,28.3288
1999,Vancouver,4,Digitalis purpurea,SLA,23.32818182
2000,Vancouver,4,Drosera anglica,SLA,17.8
2001,Vancouver,4,Drosera rotundifolia,SLA,41.55988559
2002,Vancouver,4,Dryopteris carthusiana,SLA,24.13285714
2003,Vancouver,4,Dryopteris expansa,SLA,23.67
2004,Vancouver,4,Dryopteris filix-mas,SLA,24.2
2005,Vancouver,4,Epilobium angustifolium,SLA,18.08406483
2006,Vancouver,4,Epilobium latifolium,SLA,14.92537313
2007,Vancouver,4,Equisetum hyemale,SLA,23.83129898
2008,Vancouver,4,Equisetum variegatum,SLA,6.329113924
2009,Vancouver,4,Erigeron annuus,SLA,28.09305288
2010,Vancouver,4,Festuca ovina,SLA,15.52124072
2011,Vancouver,4,Galeopsis tetrahit,SLA,28.81111111
2012,Vancouver,4,Geranium robertianum,SLA,25.98467012
2013,Vancouver,4,Hieracium maculatum,SLA,20.114
2014,Vancouver,4,Holodiscus discolor,SLA,30.856
2015,Vancouver,4,Hypericum perforatum,SLA,25.84784317
2016,Vancouver,4,Impatiens glandulifera,SLA,38.3
2017,Vancouver,4,Leucanthemum vulgare,SLA,19.63590226
2018,Vancouver,4,Linnaea borealis,SLA,33.33333333
2019,Vancouver,4,Lotus corniculatus,SLA,22.29546114
2020,Vancouver,4,Lysimachia thyrsiflora,SLA,38
2021,Vancouver,4,Maianthemum racemosum,SLA,22.298438
2022,Vancouver,4,Menyanthes trifoliata,SLA,24.33076923
2023,Vancouver,4,Myosotis arvensis,SLA,26.85
2024,Vancouver,4,Myrica gale,SLA,11.56247444
2025,Vancouver,4,Orthilia secunda,SLA,17.61204085
2026,Vancouver,4,Paxistima myrsinites,SLA,6.451776501
2027,Vancouver,4,Plantago major,SLA,19.21753432
2028,Vancouver,4,Potamogeton berchtoldii,SLA,49.5
2029,Vancouver,4,Prunella vulgaris,SLA,25.81820369
2030,Vancouver,4,Prunus emarginata,SLA,15.03080141
2031,Vancouver,4,Pseudotsuga menziesii,SLA,4.784583951
2032,Vancouver,4,Pteridium aquilinum,SLA,29.83498362
2033,Vancouver,4,Pyrola asarifolia,SLA,13.71151949
2034,Vancouver,4,Quercus robur,SLA,13.97738291
2035,Vancouver,4,Ranunculus aquatilis,SLA,36.34857143
2036,Vancouver,4,Ranunculus flammula,SLA,19.66642857
2037,Vancouver,4,Ribes sanguineum,SLA,15
2038,Vancouver,4,Rubus parviflorus,SLA,44.936
2039,Vancouver,4,Rubus ursinus,SLA,28.919
2040,Vancouver,4,Rumex obtusifolius,SLA,31.79408494
2041,Vancouver,4,Sambucus nigra,SLA,20.06382685
2042,Vancouver,4,Sambucus racemosa,SLA,23.65514722
2043,Vancouver,4,Streptopus amplexifolius,SLA,47.65873182
2044,Vancouver,4,Trifolium aureum,SLA,37.997
2045,Vancouver,4,Veronica officinalis,SLA,28.3288
2046,Vancouver,4,Vicia cracca,SLA,24.82200746
2047,Vancouver,5,Drosera anglica,SLA,17.8
2048,Vancouver,5,Drosera rotundifolia,SLA,41.55988559
2049,Vancouver,5,Dryopteris expansa,SLA,23.67
2050,Vancouver,5,Dulichium arundinaceum,SLA,16.16292226
2051,Vancouver,5,Eleocharis obtusa,SLA,17.81578479
2052,Vancouver,5,Epilobium angustifolium,SLA,18.08406483
2053,Vancouver,5,Eriophorum angustifolium,SLA,9.730025242
2054,Vancouver,5,Fragaria vesca,SLA,24.48717949
2055,Vancouver,5,Galium triflorum,SLA,35.71428571
2056,Vancouver,5,Heracleum sphondylium,SLA,21.38319208
2057,Vancouver,5,Holodiscus discolor,SLA,30.856
2058,Vancouver,5,Juniperus communis,SLA,11.79668995
2059,Vancouver,5,Linnaea borealis,SLA,33.33333333
2060,Vancouver,5,Lupinus polyphyllus,SLA,25.33399164
2061,Vancouver,5,Maianthemum racemosum,SLA,22.298438
2062,Vancouver,5,Menyanthes trifoliata,SLA,24.33076923
2063,Vancouver,5,Orthilia secunda,SLA,17.61204085
2064,Vancouver,5,Paxistima myrsinites,SLA,6.451776501
2065,Vancouver,5,Pedicularis bracteosa,SLA,11.5249884
2066,Vancouver,5,Petasites frigidus,SLA,21.83074178
2067,Vancouver,5,Phleum alpinum,SLA,26.18286959
2068,Vancouver,5,Plantago major,SLA,19.21753432
2069,Vancouver,5,Populus tremuloides,SLA,14.4471715
2070,Vancouver,5,Potentilla hyparctica,SLA,18.86792453
2071,Vancouver,5,Prunella vulgaris,SLA,25.81820369
2072,Vancouver,5,Pteridium aquilinum,SLA,29.83498362
2073,Vancouver,5,Pyrola asarifolia,SLA,13.71151949
2074,Vancouver,5,Rubus parviflorus,SLA,44.936
2075,Vancouver,5,Rumex acetosella,SLA,21.91769484
2076,Vancouver,5,Salix arctica,SLA,11.49425287
2077,Vancouver,5,Sambucus racemosa,SLA,23.65514722
2078,Vancouver,5,Sorbus aucuparia,SLA,14.48189318
2079,Vancouver,5,Tanacetum vulgare,SLA,21.21383109
2080,Vancouver,5,Trifolium hybridum,SLA,25.58519184
2081,Vancouver,5,Trifolium repens,SLA,31.33099229
2082,Vancouver,5,Vaccinium oxycoccos,SLA,9.705370688
2083,Vancouver,5,Veronica alpina,SLA,26.50626047
2084,Vancouver,5,Veronica serpyllifolia,SLA,23.1
2085,Winnipeg,1,Echinochloa crus-galli,SLA,28.18295243
2086,Winnipeg,1,Eleocharis erythropoda,SLA,14.15227852
2087,Winnipeg,1,Elymus repens,SLA,25.83543171
2088,Winnipeg,1,Elymus virginicus,SLA,21.85247068
2089,Winnipeg,1,Equisetum arvense,SLA,16.06534319
2090,Winnipeg,1,Erigeron philadelphicus,SLA,29.2184076
2091,Winnipeg,1,Erysimum cheiranthoides,SLA,25.6
2092,Winnipeg,1,Euphorbia cyparissias,SLA,20.515
2093,Winnipeg,1,Euphorbia esula,SLA,17.36166667
2094,Winnipeg,1,Festuca ovina,SLA,15.52124072
2095,Winnipeg,1,Festuca subverticillata,SLA,19.44146393
2096,Winnipeg,1,Fragaria vesca,SLA,24.48717949
2097,Winnipeg,1,Galium aparine,SLA,34.16122455
2098,Winnipeg,1,Geranium carolinianum,SLA,13.67989056
2099,Winnipeg,1,Glechoma hederacea,SLA,36.02505991
2100,Winnipeg,1,Glycyrrhiza lepidota,SLA,15.04672897
2101,Winnipeg,1,Grindelia squarrosa,SLA,10.01001001
2102,Winnipeg,1,Helianthus annuus,SLA,11.55011541
2103,Winnipeg,1,Helianthus maximiliani,SLA,6.349206349
2104,Winnipeg,1,Helianthus petiolaris,SLA,8.43618927
2105,Winnipeg,1,Hesperis matronalis,SLA,33.03163435
2106,Winnipeg,1,Hordeum jubatum,SLA,23.55232576
2107,Winnipeg,1,Humulus lupulus,SLA,21.72642916
2108,Winnipeg,1,Impatiens capensis,SLA,53.40375
2109,Winnipeg,1,Impatiens glandulifera,SLA,38.3
2110,Winnipeg,1,Iris germanica,SLA,12.19434584
2111,Winnipeg,1,Juncus compressus,SLA,14.7
2112,Winnipeg,1,Lemna minor,SLA,18.69855072
2113,Winnipeg,1,Lepidium densiflorum,SLA,31.99319004
2114,Winnipeg,1,Lepidium ruderale,SLA,20.91571146
2115,Winnipeg,1,Leucanthemum vulgare,SLA,19.63590226
2116,Winnipeg,1,Liatris aspera,SLA,11.93781763
2117,Winnipeg,1,Linaria vulgaris,SLA,19.98333333
2118,Winnipeg,1,Linnaea borealis,SLA,33.33333333
2119,Winnipeg,1,Lithospermum incisum,SLA,12.82051282
2120,Winnipeg,1,Lolium multiflorum,SLA,24.848
2121,Winnipeg,1,Lotus corniculatus,SLA,22.29546114
2122,Winnipeg,1,Lythrum salicaria,SLA,21.04374844
2123,Winnipeg,1,Maianthemum canadense,SLA,34.5
2124,Winnipeg,1,Matricaria discoidea,SLA,28.71640662
2125,Winnipeg,1,Matteuccia struthiopteris,SLA,27.4877891
2126,Winnipeg,1,Medicago lupulina,SLA,27.95847775
2127,Winnipeg,1,Medicago sativa,SLA,21.92874583
2128,Winnipeg,1,Melilotus albus,SLA,31.25
2129,Winnipeg,1,Melilotus officinalis,SLA,18.69256475
2130,Winnipeg,1,Monarda fistulosa,SLA,26.50217785
2131,Winnipeg,1,Nepeta cataria,SLA,28.33682896
2132,Winnipeg,1,Nicandra physalodes,SLA,27.142
2133,Winnipeg,1,Oenothera biennis,SLA,19.57478971
2134,Winnipeg,1,Panicum capillare,SLA,27.35044754
2135,Winnipeg,1,Parthenocissus quinquefolia,SLA,15.12797111
2136,Winnipeg,1,Phalaris arundinacea,SLA,29.91298619
2137,Winnipeg,1,Phaseolus vulgaris,SLA,18.378
2138,Winnipeg,1,Phleum pratense,SLA,25.94907946
2139,Winnipeg,1,Phragmites australis,SLA,15.16013897
2140,Winnipeg,1,Picea glauca,SLA,9.023302841
2141,Winnipeg,1,Pinus banksiana,SLA,18.34597546
2142,Winnipeg,1,Plantago major,SLA,19.21753432
2143,Winnipeg,1,Poa annua,SLA,39.24986252
2144,Winnipeg,1,Poa nemoralis,SLA,44.07294939
2145,Winnipeg,1,Poa pratensis,SLA,22.78949607
2146,Winnipeg,1,Polygonum aviculare,SLA,24.10771288
2147,Winnipeg,1,Populus alba,SLA,11.08504403
2148,Winnipeg,1,Populus deltoides,SLA,12.98701299
2149,Winnipeg,1,Populus tremuloides,SLA,14.4471715
2150,Winnipeg,1,Portulaca oleracea,SLA,17.47752773
2151,Winnipeg,1,Prunus serotina,SLA,15.62238239
2152,Winnipeg,1,Quercus macrocarpa,SLA,18.24017094
2153,Winnipeg,1,Quercus rubra,SLA,15.60681842
2154,Winnipeg,1,Rhamnus cathartica,SLA,19.4923213
2155,Winnipeg,1,Rhus glabra,SLA,19.053
2156,Winnipeg,1,Rhus typhina,SLA,16.05139554
2157,Winnipeg,1,Rorippa palustris,SLA,51.16545455
2158,Winnipeg,1,Rosa acicularis,SLA,30.80127043
2159,Winnipeg,1,Rudbeckia hirta,SLA,19.36240064
2160,Winnipeg,1,Rudbeckia laciniata,SLA,17.16105555
2161,Winnipeg,1,Salix exigua,SLA,9.99075
2162,Winnipeg,1,Sambucus racemosa,SLA,23.65514722
2163,Winnipeg,1,Senecio vulgaris,SLA,27.24835169
2164,Winnipeg,1,Setaria viridis,SLA,26.96617218
2165,Winnipeg,1,Silene latifolia,SLA,21.625
2166,Winnipeg,1,Silene noctiflora,SLA,21.9
2167,Winnipeg,1,Sinapis arvensis,SLA,28.65
2168,Winnipeg,1,Sisymbrium altissimum,SLA,20.8
2169,Winnipeg,1,Sisymbrium loeselii,SLA,20.55333333
2170,Winnipeg,1,Solanum dulcamara,SLA,36.88374933
2171,Winnipeg,1,Solidago canadensis,SLA,18.01481061
2172,Winnipeg,1,Solidago missouriensis,SLA,7.336757153
2173,Winnipeg,1,Sonchus arvensis,SLA,21.54444444
2174,Winnipeg,1,Spergularia marina,SLA,15.49643537
2175,Winnipeg,1,Sporobolus heterolepis,SLA,11.33786848
2176,Winnipeg,1,Stachys palustris,SLA,43.4
2177,Winnipeg,1,Stellaria graminea,SLA,36.98689076
2178,Winnipeg,1,Stellaria media,SLA,53.66986073
2179,Winnipeg,1,Symphoricarpos albus,SLA,17.83333333
2180,Winnipeg,1,Symphyotrichum ericoides,SLA,11.76470588
2181,Winnipeg,1,Symphyotrichum falcatum,SLA,14.1871545
2182,Winnipeg,1,Symphyotrichum laeve,SLA,15.4649584
2183,Winnipeg,1,Symphyotrichum lanceolatum,SLA,10.14198783
2184,Winnipeg,1,Tanacetum vulgare,SLA,21.21383109
2185,Winnipeg,1,Thuja occidentalis,SLA,17.62327231
2186,Winnipeg,1,Tilia americana,SLA,31.64053834
2187,Winnipeg,1,Tragopogon dubius,SLA,17.09715047
2188,Winnipeg,1,Trifolium hybridum,SLA,25.58519184
2189,Winnipeg,1,Trifolium repens,SLA,31.33099229
2190,Winnipeg,1,Ulmus americana,SLA,15.99664081
2191,Winnipeg,1,Ulmus pumila,SLA,9.725793213
2192,Winnipeg,1,Urtica dioica,SLA,28.71753214
2193,Winnipeg,1,Verbascum thapsus,SLA,15.79535676
2194,Winnipeg,1,Viburnum opulus,SLA,19.51662167
2195,Winnipeg,1,Vicia cracca,SLA,24.82200746
2196,Winnipeg,1,Viola canadensis,SLA,38.65160547
2197,Winnipeg,1,Viola pedatifida,SLA,31.66580317
2198,Winnipeg,1,Xanthium strumarium,SLA,18.49028308
2199,Winnipeg,2,Panicum virgatum,SLA,21.57178076
2200,Winnipeg,3,Matricaria discoidea,SLA,28.71640662
2201,Winnipeg,3,Urtica dioica,SLA,28.71753214
